2024-09-09 16:24:53,618 INFO    StreamThr :411896 [internal.py:wandb_internal():85] W&B internal server running at pid: 411896, started at: 2024-09-09 16:24:53.617625
2024-09-09 16:24:53,619 DEBUG   HandlerThread:411896 [handler.py:handle_request():158] handle_request: status
2024-09-09 16:24:53,621 INFO    WriterThread:411896 [datastore.py:open_for_write():87] open: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_162453-4hx1xcyq/run-4hx1xcyq.wandb
2024-09-09 16:24:53,621 DEBUG   SenderThread:411896 [sender.py:send():391] send: header
2024-09-09 16:24:53,622 DEBUG   SenderThread:411896 [sender.py:send():391] send: run
2024-09-09 16:24:53,965 INFO    SenderThread:411896 [dir_watcher.py:__init__():211] watching files in: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_162453-4hx1xcyq/files
2024-09-09 16:24:53,965 INFO    SenderThread:411896 [sender.py:_start_run_threads():1200] run started: 4hx1xcyq with start time 1725891893.615099
2024-09-09 16:24:53,972 DEBUG   HandlerThread:411896 [handler.py:handle_request():158] handle_request: run_start
2024-09-09 16:24:53,986 DEBUG   HandlerThread:411896 [system_info.py:__init__():26] System info init
2024-09-09 16:24:53,986 DEBUG   HandlerThread:411896 [system_info.py:__init__():41] System info init done
2024-09-09 16:24:53,986 INFO    HandlerThread:411896 [system_monitor.py:start():194] Starting system monitor
2024-09-09 16:24:53,987 INFO    SystemMonitor:411896 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-09 16:24:53,987 INFO    HandlerThread:411896 [system_monitor.py:probe():214] Collecting system info
2024-09-09 16:24:53,987 INFO    SystemMonitor:411896 [interfaces.py:start():188] Started cpu monitoring
2024-09-09 16:24:53,987 INFO    SystemMonitor:411896 [interfaces.py:start():188] Started disk monitoring
2024-09-09 16:24:53,988 INFO    SystemMonitor:411896 [interfaces.py:start():188] Started gpu monitoring
2024-09-09 16:24:53,989 INFO    SystemMonitor:411896 [interfaces.py:start():188] Started memory monitoring
2024-09-09 16:24:53,992 INFO    SystemMonitor:411896 [interfaces.py:start():188] Started network monitoring
2024-09-09 16:24:54,007 DEBUG   HandlerThread:411896 [system_info.py:probe():152] Probing system
2024-09-09 16:24:54,009 DEBUG   HandlerThread:411896 [system_info.py:_probe_git():137] Probing git
2024-09-09 16:24:54,015 DEBUG   HandlerThread:411896 [system_info.py:_probe_git():145] Probing git done
2024-09-09 16:24:54,015 DEBUG   HandlerThread:411896 [system_info.py:probe():200] Probing system done
2024-09-09 16:24:54,015 DEBUG   HandlerThread:411896 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-40-generic-x86_64-with-glibc2.35', 'python': '3.12.5', 'heartbeatAt': '2024-09-09T14:24:54.007299', 'startedAt': '2024-09-09T14:24:53.612053', 'docker': None, 'cuda': None, 'args': ('--data_dir', '/home/hepe00001/Desktop/neuro_explicit/generative_diffusion/datasets/mnist_2'), 'state': 'running', 'program': '/home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/main.py', 'codePathLocal': 'main.py', 'codePath': 'layout_transformer/main.py', 'git': {'remote': 'git@github.com:kampta/DeepLayout.git', 'commit': 'f2004c5d4e43811e14d3454f1829fc724a49df9e'}, 'email': 'hevrapetekkaya01@gmail.com', 'root': '/home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout', 'host': 'lenny.cs.uni-saarland.de', 'username': 'hepe00001', 'executable': '/home/hepe00001/anaconda3/envs/layout/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 4126.22084375, 'min': 2200.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 4150.174, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.183, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.166, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.189, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.069, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.187, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.169, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.194, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.111, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.147, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.118, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.127, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.102, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.127, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.136, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.122, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.139, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.166, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.131, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.153, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.106, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.179, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.154, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.174, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.108, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.149, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.162, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.139, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.136, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.12, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.121, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.165, 'min': 2200.0, 'max': 3400.0}], 'disk': {'/': {'total': 878.620922088623, 'used': 300.20233154296875}}, 'gpu': 'NVIDIA RTX A4000', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA RTX A4000', 'memory_total': 17171480576}], 'memory': {'total': 62.727294921875}}
2024-09-09 16:24:54,015 INFO    HandlerThread:411896 [system_monitor.py:probe():224] Finished collecting system info
2024-09-09 16:24:54,015 INFO    HandlerThread:411896 [system_monitor.py:probe():227] Publishing system info
2024-09-09 16:24:54,015 DEBUG   HandlerThread:411896 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-09-09 16:24:54,966 INFO    Thread-12 :411896 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_162453-4hx1xcyq/files/conda-environment.yaml
2024-09-09 16:24:55,683 DEBUG   HandlerThread:411896 [system_info.py:_save_conda():224] Saving conda packages done
2024-09-09 16:24:55,684 INFO    HandlerThread:411896 [system_monitor.py:probe():229] Finished publishing system info
2024-09-09 16:24:55,685 DEBUG   SenderThread:411896 [sender.py:send():391] send: files
2024-09-09 16:24:55,686 INFO    SenderThread:411896 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-09-09 16:24:55,727 DEBUG   HandlerThread:411896 [handler.py:handle_request():158] handle_request: python_packages
2024-09-09 16:24:55,727 DEBUG   SenderThread:411896 [sender.py:send_request():418] send_request: python_packages
2024-09-09 16:24:55,727 DEBUG   HandlerThread:411896 [handler.py:handle_request():158] handle_request: stop_status
2024-09-09 16:24:55,727 DEBUG   SenderThread:411896 [sender.py:send_request():418] send_request: stop_status
2024-09-09 16:24:55,729 DEBUG   HandlerThread:411896 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-09 16:24:55,960 DEBUG   SenderThread:411896 [sender.py:send():391] send: telemetry
2024-09-09 16:24:55,960 DEBUG   SenderThread:411896 [sender.py:send():391] send: config
2024-09-09 16:24:55,961 DEBUG   SenderThread:411896 [sender.py:send():391] send: exit
2024-09-09 16:24:55,961 INFO    SenderThread:411896 [sender.py:send_exit():598] handling exit code: 0
2024-09-09 16:24:55,961 INFO    SenderThread:411896 [sender.py:send_exit():600] handling runtime: 1
2024-09-09 16:24:55,961 INFO    SenderThread:411896 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-09 16:24:55,961 INFO    SenderThread:411896 [sender.py:send_exit():606] send defer
2024-09-09 16:24:55,961 DEBUG   HandlerThread:411896 [handler.py:handle_request():158] handle_request: defer
2024-09-09 16:24:55,961 INFO    HandlerThread:411896 [handler.py:handle_request_defer():184] handle defer: 0
2024-09-09 16:24:55,962 DEBUG   SenderThread:411896 [sender.py:send_request():418] send_request: defer
2024-09-09 16:24:55,962 INFO    SenderThread:411896 [sender.py:send_request_defer():622] handle sender defer: 0
2024-09-09 16:24:55,962 INFO    SenderThread:411896 [sender.py:transition_state():626] send defer: 1
2024-09-09 16:24:55,962 DEBUG   HandlerThread:411896 [handler.py:handle_request():158] handle_request: defer
2024-09-09 16:24:55,962 INFO    HandlerThread:411896 [handler.py:handle_request_defer():184] handle defer: 1
2024-09-09 16:24:55,962 DEBUG   SenderThread:411896 [sender.py:send_request():418] send_request: defer
2024-09-09 16:24:55,962 INFO    SenderThread:411896 [sender.py:send_request_defer():622] handle sender defer: 1
2024-09-09 16:24:55,962 INFO    SenderThread:411896 [sender.py:transition_state():626] send defer: 2
2024-09-09 16:24:55,962 DEBUG   HandlerThread:411896 [handler.py:handle_request():158] handle_request: defer
2024-09-09 16:24:55,962 INFO    HandlerThread:411896 [handler.py:handle_request_defer():184] handle defer: 2
2024-09-09 16:24:55,962 INFO    HandlerThread:411896 [system_monitor.py:finish():203] Stopping system monitor
2024-09-09 16:24:55,962 DEBUG   SystemMonitor:411896 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-09 16:24:55,962 DEBUG   SystemMonitor:411896 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-09-09 16:24:55,962 DEBUG   SystemMonitor:411896 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-09-09 16:24:55,963 INFO    HandlerThread:411896 [interfaces.py:finish():200] Joined cpu monitor
2024-09-09 16:24:55,963 INFO    HandlerThread:411896 [interfaces.py:finish():200] Joined disk monitor
2024-09-09 16:24:55,965 INFO    Thread-12 :411896 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_162453-4hx1xcyq/files/conda-environment.yaml
2024-09-09 16:24:55,965 INFO    Thread-12 :411896 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_162453-4hx1xcyq/files/output.log
2024-09-09 16:24:55,965 INFO    Thread-12 :411896 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_162453-4hx1xcyq/files/requirements.txt
2024-09-09 16:24:55,965 INFO    Thread-12 :411896 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_162453-4hx1xcyq/files/wandb-summary.json
2024-09-09 16:24:55,966 INFO    Thread-12 :411896 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_162453-4hx1xcyq/files/wandb-metadata.json
2024-09-09 16:24:56,049 INFO    HandlerThread:411896 [interfaces.py:finish():200] Joined gpu monitor
2024-09-09 16:24:56,049 INFO    HandlerThread:411896 [interfaces.py:finish():200] Joined memory monitor
2024-09-09 16:24:56,049 INFO    HandlerThread:411896 [interfaces.py:finish():200] Joined network monitor
2024-09-09 16:24:56,049 DEBUG   SenderThread:411896 [sender.py:send_request():418] send_request: defer
2024-09-09 16:24:56,049 INFO    SenderThread:411896 [sender.py:send_request_defer():622] handle sender defer: 2
2024-09-09 16:24:56,049 INFO    SenderThread:411896 [sender.py:transition_state():626] send defer: 3
2024-09-09 16:24:56,049 DEBUG   SenderThread:411896 [sender.py:send():391] send: stats
2024-09-09 16:24:56,050 DEBUG   HandlerThread:411896 [handler.py:handle_request():158] handle_request: defer
2024-09-09 16:24:56,050 INFO    HandlerThread:411896 [handler.py:handle_request_defer():184] handle defer: 3
2024-09-09 16:24:56,051 DEBUG   SenderThread:411896 [sender.py:send_request():418] send_request: defer
2024-09-09 16:24:56,051 INFO    SenderThread:411896 [sender.py:send_request_defer():622] handle sender defer: 3
2024-09-09 16:24:56,051 INFO    SenderThread:411896 [sender.py:transition_state():626] send defer: 4
2024-09-09 16:24:56,051 DEBUG   HandlerThread:411896 [handler.py:handle_request():158] handle_request: defer
2024-09-09 16:24:56,051 INFO    HandlerThread:411896 [handler.py:handle_request_defer():184] handle defer: 4
2024-09-09 16:24:56,051 DEBUG   SenderThread:411896 [sender.py:send_request():418] send_request: defer
2024-09-09 16:24:56,051 INFO    SenderThread:411896 [sender.py:send_request_defer():622] handle sender defer: 4
2024-09-09 16:24:56,051 INFO    SenderThread:411896 [sender.py:transition_state():626] send defer: 5
2024-09-09 16:24:56,051 DEBUG   HandlerThread:411896 [handler.py:handle_request():158] handle_request: defer
2024-09-09 16:24:56,051 INFO    HandlerThread:411896 [handler.py:handle_request_defer():184] handle defer: 5
2024-09-09 16:24:56,051 DEBUG   SenderThread:411896 [sender.py:send():391] send: summary
2024-09-09 16:24:56,051 INFO    SenderThread:411896 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-09 16:24:56,052 DEBUG   SenderThread:411896 [sender.py:send_request():418] send_request: defer
2024-09-09 16:24:56,052 INFO    SenderThread:411896 [sender.py:send_request_defer():622] handle sender defer: 5
2024-09-09 16:24:56,052 INFO    SenderThread:411896 [sender.py:transition_state():626] send defer: 6
2024-09-09 16:24:56,052 DEBUG   HandlerThread:411896 [handler.py:handle_request():158] handle_request: defer
2024-09-09 16:24:56,052 INFO    HandlerThread:411896 [handler.py:handle_request_defer():184] handle defer: 6
2024-09-09 16:24:56,052 DEBUG   SenderThread:411896 [sender.py:send_request():418] send_request: defer
2024-09-09 16:24:56,052 INFO    SenderThread:411896 [sender.py:send_request_defer():622] handle sender defer: 6
2024-09-09 16:24:56,054 DEBUG   HandlerThread:411896 [handler.py:handle_request():158] handle_request: status_report
2024-09-09 16:24:56,199 INFO    SenderThread:411896 [sender.py:transition_state():626] send defer: 7
2024-09-09 16:24:56,199 DEBUG   HandlerThread:411896 [handler.py:handle_request():158] handle_request: defer
2024-09-09 16:24:56,199 INFO    HandlerThread:411896 [handler.py:handle_request_defer():184] handle defer: 7
2024-09-09 16:24:56,199 DEBUG   SenderThread:411896 [sender.py:send_request():418] send_request: defer
2024-09-09 16:24:56,199 INFO    SenderThread:411896 [sender.py:send_request_defer():622] handle sender defer: 7
2024-09-09 16:24:56,267 INFO    wandb-upload_0:411896 [upload_job.py:push():130] Uploaded file /tmp/tmpe7o7qr5iwandb/k8camzwv-wandb-metadata.json
2024-09-09 16:24:56,779 DEBUG   HandlerThread:411896 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-09 16:24:56,965 INFO    Thread-12 :411896 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_162453-4hx1xcyq/files/wandb-summary.json
