2024-09-09 14:38:18,616 INFO    StreamThr :376236 [internal.py:wandb_internal():85] W&B internal server running at pid: 376236, started at: 2024-09-09 14:38:18.616299
2024-09-09 14:38:19,025 DEBUG   HandlerThread:376236 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-40-generic-x86_64-with-glibc2.35', 'python': '3.12.5', 'heartbeatAt': '2024-09-09T12:38:19.012482', 'startedAt': '2024-09-09T12:38:18.610805', 'docker': None, 'cuda': None, 'args': ('--data_dir', '/home/hepe00001/Desktop/neuro_explicit/generative_diffusion/datasets/mnist_2'), 'state': 'running', 'program': '/home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/main.py', 'codePathLocal': 'main.py', 'codePath': 'layout_transformer/main.py', 'git': {'remote': 'git@github.com:kampta/DeepLayout.git', 'commit': 'f2004c5d4e43811e14d3454f1829fc724a49df9e'}, 'email': 'hevrapetekkaya01@gmail.com', 'root': '/home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout', 'host': 'lenny.cs.uni-saarland.de', 'username': 'hepe00001', 'executable': '/home/hepe00001/anaconda3/envs/layout/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 4175.1529375, 'min': 2200.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 4173.535, 'min': 2200.0, 'max': 3400.0}, {'current': 4173.541, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.153, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.09, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.138, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.121, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.136, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.154, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.096, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.194, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.214, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.163, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.087, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.207, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.149, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.148, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.106, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.117, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.139, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.136, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.151, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.139, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.144, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.122, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.118, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.22, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.162, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.194, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.076, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.165, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.162, 'min': 2200.0, 'max': 3400.0}, {'current': 4150.176, 'min': 2200.0, 'max': 3400.0}], 'disk': {'/': {'total': 878.620922088623, 'used': 280.3650703430176}}, 'gpu': 'NVIDIA RTX A4000', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA RTX A4000', 'memory_total': 17171480576}], 'memory': {'total': 62.727294921875}}
2024-09-09 14:38:19,025 INFO    HandlerThread:376236 [system_monitor.py:probe():224] Finished collecting system info
2024-09-09 14:38:19,025 INFO    HandlerThread:376236 [system_monitor.py:probe():227] Publishing system info
2024-09-09 14:38:19,025 DEBUG   HandlerThread:376236 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-09-09 14:38:19,969 INFO    Thread-12 :376236 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/conda-environment.yaml
2024-09-09 14:38:20,744 DEBUG   HandlerThread:376236 [system_info.py:_save_conda():224] Saving conda packages done
2024-09-09 14:38:20,744 INFO    HandlerThread:376236 [system_monitor.py:probe():229] Finished publishing system info
2024-09-09 14:38:20,746 DEBUG   SenderThread:376236 [sender.py:send():391] send: files
2024-09-09 14:38:20,746 INFO    SenderThread:376236 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-09-09 14:38:20,785 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: python_packages
2024-09-09 14:38:20,785 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: python_packages
2024-09-09 14:38:20,785 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: stop_status
2024-09-09 14:38:20,786 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: stop_status
2024-09-09 14:38:20,787 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-09 14:38:20,968 INFO    Thread-12 :376236 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/conda-environment.yaml
2024-09-09 14:38:20,968 INFO    Thread-12 :376236 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/requirements.txt
2024-09-09 14:38:20,968 INFO    Thread-12 :376236 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/wandb-metadata.json
2024-09-09 14:38:20,992 DEBUG   SenderThread:376236 [sender.py:send():391] send: telemetry
2024-09-09 14:38:20,993 DEBUG   SenderThread:376236 [sender.py:send():391] send: config
2024-09-09 14:38:20,995 DEBUG   SenderThread:376236 [sender.py:send():391] send: exit
2024-09-09 14:38:20,995 INFO    SenderThread:376236 [sender.py:send_exit():598] handling exit code: 0
2024-09-09 14:38:20,995 INFO    SenderThread:376236 [sender.py:send_exit():600] handling runtime: 1
2024-09-09 14:38:20,996 INFO    SenderThread:376236 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-09 14:38:20,996 INFO    SenderThread:376236 [sender.py:send_exit():606] send defer
2024-09-09 14:38:20,997 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: defer
2024-09-09 14:38:20,997 INFO    HandlerThread:376236 [handler.py:handle_request_defer():184] handle defer: 0
2024-09-09 14:38:20,997 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: defer
2024-09-09 14:38:20,997 INFO    SenderThread:376236 [sender.py:send_request_defer():622] handle sender defer: 0
2024-09-09 14:38:20,997 INFO    SenderThread:376236 [sender.py:transition_state():626] send defer: 1
2024-09-09 14:38:20,997 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: defer
2024-09-09 14:38:20,997 INFO    HandlerThread:376236 [handler.py:handle_request_defer():184] handle defer: 1
2024-09-09 14:38:20,997 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: defer
2024-09-09 14:38:20,997 INFO    SenderThread:376236 [sender.py:send_request_defer():622] handle sender defer: 1
2024-09-09 14:38:20,998 INFO    SenderThread:376236 [sender.py:transition_state():626] send defer: 2
2024-09-09 14:38:20,998 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: defer
2024-09-09 14:38:20,998 INFO    HandlerThread:376236 [handler.py:handle_request_defer():184] handle defer: 2
2024-09-09 14:38:20,998 INFO    HandlerThread:376236 [system_monitor.py:finish():203] Stopping system monitor
2024-09-09 14:38:20,998 DEBUG   SystemMonitor:376236 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-09 14:38:20,998 DEBUG   SystemMonitor:376236 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-09-09 14:38:20,998 DEBUG   SystemMonitor:376236 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-09-09 14:38:21,000 INFO    HandlerThread:376236 [interfaces.py:finish():200] Joined cpu monitor
2024-09-09 14:38:21,000 INFO    HandlerThread:376236 [interfaces.py:finish():200] Joined disk monitor
2024-09-09 14:38:21,117 INFO    HandlerThread:376236 [interfaces.py:finish():200] Joined gpu monitor
2024-09-09 14:38:21,117 INFO    HandlerThread:376236 [interfaces.py:finish():200] Joined memory monitor
2024-09-09 14:38:21,117 INFO    HandlerThread:376236 [interfaces.py:finish():200] Joined network monitor
2024-09-09 14:38:21,117 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: defer
2024-09-09 14:38:21,117 INFO    SenderThread:376236 [sender.py:send_request_defer():622] handle sender defer: 2
2024-09-09 14:38:21,118 INFO    SenderThread:376236 [sender.py:transition_state():626] send defer: 3
2024-09-09 14:38:21,118 DEBUG   SenderThread:376236 [sender.py:send():391] send: stats
2024-09-09 14:38:21,118 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: defer
2024-09-09 14:38:21,118 INFO    HandlerThread:376236 [handler.py:handle_request_defer():184] handle defer: 3
2024-09-09 14:38:21,118 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: defer
2024-09-09 14:38:21,118 INFO    SenderThread:376236 [sender.py:send_request_defer():622] handle sender defer: 3
2024-09-09 14:38:21,118 INFO    SenderThread:376236 [sender.py:transition_state():626] send defer: 4
2024-09-09 14:38:21,118 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: defer
2024-09-09 14:38:21,118 INFO    HandlerThread:376236 [handler.py:handle_request_defer():184] handle defer: 4
2024-09-09 14:38:21,118 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: defer
2024-09-09 14:38:21,118 INFO    SenderThread:376236 [sender.py:send_request_defer():622] handle sender defer: 4
2024-09-09 14:38:21,118 INFO    SenderThread:376236 [sender.py:transition_state():626] send defer: 5
2024-09-09 14:38:21,118 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: defer
2024-09-09 14:38:21,118 INFO    HandlerThread:376236 [handler.py:handle_request_defer():184] handle defer: 5
2024-09-09 14:38:21,118 DEBUG   SenderThread:376236 [sender.py:send():391] send: summary
2024-09-09 14:38:21,119 INFO    SenderThread:376236 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-09 14:38:21,119 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: defer
2024-09-09 14:38:21,119 INFO    SenderThread:376236 [sender.py:send_request_defer():622] handle sender defer: 5
2024-09-09 14:38:21,119 INFO    SenderThread:376236 [sender.py:transition_state():626] send defer: 6
2024-09-09 14:38:21,119 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: defer
2024-09-09 14:38:21,119 INFO    HandlerThread:376236 [handler.py:handle_request_defer():184] handle defer: 6
2024-09-09 14:38:21,119 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: defer
2024-09-09 14:38:21,119 INFO    SenderThread:376236 [sender.py:send_request_defer():622] handle sender defer: 6
2024-09-09 14:38:21,121 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: status_report
2024-09-09 14:38:21,269 INFO    SenderThread:376236 [sender.py:transition_state():626] send defer: 7
2024-09-09 14:38:21,269 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: defer
2024-09-09 14:38:21,269 INFO    HandlerThread:376236 [handler.py:handle_request_defer():184] handle defer: 7
2024-09-09 14:38:21,270 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: defer
2024-09-09 14:38:21,270 INFO    SenderThread:376236 [sender.py:send_request_defer():622] handle sender defer: 7
2024-09-09 14:38:21,286 INFO    wandb-upload_0:376236 [upload_job.py:push():130] Uploaded file /tmp/tmpsee2cswpwandb/2xk0pvkf-wandb-metadata.json
2024-09-09 14:38:21,829 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-09 14:38:21,968 INFO    Thread-12 :376236 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/config.yaml
2024-09-09 14:38:21,968 INFO    Thread-12 :376236 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/output.log
2024-09-09 14:38:21,968 INFO    Thread-12 :376236 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/wandb-summary.json
2024-09-09 14:38:23,969 INFO    Thread-12 :376236 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/output.log
2024-09-09 14:38:24,996 INFO    SenderThread:376236 [sender.py:transition_state():626] send defer: 8
2024-09-09 14:38:24,996 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: poll_exit
2024-09-09 14:38:24,996 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: defer
2024-09-09 14:38:24,996 INFO    HandlerThread:376236 [handler.py:handle_request_defer():184] handle defer: 8
2024-09-09 14:38:24,997 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: defer
2024-09-09 14:38:24,997 INFO    SenderThread:376236 [sender.py:send_request_defer():622] handle sender defer: 8
2024-09-09 14:38:24,997 INFO    SenderThread:376236 [job_builder.py:build():443] Attempting to build job artifact
2024-09-09 14:38:24,997 INFO    SenderThread:376236 [job_builder.py:_get_source_type():572] is repo sourced job
2024-09-09 14:38:25,012 INFO    SenderThread:376236 [job_builder.py:build():548] adding wandb-job metadata file
2024-09-09 14:38:25,013 INFO    SenderThread:376236 [sender.py:transition_state():626] send defer: 9
2024-09-09 14:38:25,013 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: defer
2024-09-09 14:38:25,013 INFO    HandlerThread:376236 [handler.py:handle_request_defer():184] handle defer: 9
2024-09-09 14:38:25,013 DEBUG   SenderThread:376236 [sender.py:send():391] send: artifact
2024-09-09 14:38:25,684 INFO    SenderThread:376236 [sender.py:send_artifact():1549] sent artifact job-git_github.com_kampta_DeepLayout.git_layout_transformer_main.py - {'id': 'QXJ0aWZhY3Q6MTE4MzYyOTg3MQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQyMDY1MzMxNg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE4MzYyOTg3MQ==', 'versionIndex': 1}}}
2024-09-09 14:38:25,684 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: defer
2024-09-09 14:38:25,684 INFO    SenderThread:376236 [sender.py:send_request_defer():622] handle sender defer: 9
2024-09-09 14:38:25,684 INFO    SenderThread:376236 [dir_watcher.py:finish():358] shutting down directory watcher
2024-09-09 14:38:25,829 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-09 14:38:25,969 INFO    SenderThread:376236 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/output.log
2024-09-09 14:38:25,970 INFO    SenderThread:376236 [dir_watcher.py:finish():388] scan: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files
2024-09-09 14:38:25,970 INFO    SenderThread:376236 [dir_watcher.py:finish():402] scan save: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/conda-environment.yaml conda-environment.yaml
2024-09-09 14:38:25,970 INFO    SenderThread:376236 [dir_watcher.py:finish():402] scan save: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/requirements.txt requirements.txt
2024-09-09 14:38:25,970 INFO    SenderThread:376236 [dir_watcher.py:finish():402] scan save: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/wandb-summary.json wandb-summary.json
2024-09-09 14:38:25,970 INFO    SenderThread:376236 [dir_watcher.py:finish():402] scan save: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/output.log output.log
2024-09-09 14:38:25,970 INFO    SenderThread:376236 [dir_watcher.py:finish():402] scan save: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/config.yaml config.yaml
2024-09-09 14:38:25,975 INFO    SenderThread:376236 [dir_watcher.py:finish():402] scan save: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/wandb-metadata.json wandb-metadata.json
2024-09-09 14:38:25,976 INFO    SenderThread:376236 [sender.py:transition_state():626] send defer: 10
2024-09-09 14:38:25,976 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: poll_exit
2024-09-09 14:38:25,976 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: defer
2024-09-09 14:38:25,976 INFO    HandlerThread:376236 [handler.py:handle_request_defer():184] handle defer: 10
2024-09-09 14:38:25,976 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: defer
2024-09-09 14:38:25,977 INFO    SenderThread:376236 [sender.py:send_request_defer():622] handle sender defer: 10
2024-09-09 14:38:25,977 INFO    SenderThread:376236 [file_pusher.py:finish():169] shutting down file pusher
2024-09-09 14:38:26,346 INFO    wandb-upload_1:376236 [upload_job.py:push():130] Uploaded file /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/conda-environment.yaml
2024-09-09 14:38:26,366 INFO    wandb-upload_0:376236 [upload_job.py:push():130] Uploaded file /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/requirements.txt
2024-09-09 14:38:26,380 INFO    wandb-upload_3:376236 [upload_job.py:push():130] Uploaded file /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/output.log
2024-09-09 14:38:26,388 INFO    wandb-upload_2:376236 [upload_job.py:push():130] Uploaded file /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/wandb-summary.json
2024-09-09 14:38:26,388 INFO    wandb-upload_4:376236 [upload_job.py:push():130] Uploaded file /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/files/config.yaml
2024-09-09 14:38:26,588 INFO    Thread-11 (_thread_body):376236 [sender.py:transition_state():626] send defer: 11
2024-09-09 14:38:26,589 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: defer
2024-09-09 14:38:26,589 INFO    HandlerThread:376236 [handler.py:handle_request_defer():184] handle defer: 11
2024-09-09 14:38:26,589 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: defer
2024-09-09 14:38:26,589 INFO    SenderThread:376236 [sender.py:send_request_defer():622] handle sender defer: 11
2024-09-09 14:38:26,589 INFO    SenderThread:376236 [file_pusher.py:join():175] waiting for file pusher
2024-09-09 14:38:26,589 INFO    SenderThread:376236 [sender.py:transition_state():626] send defer: 12
2024-09-09 14:38:26,589 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: defer
2024-09-09 14:38:26,589 INFO    HandlerThread:376236 [handler.py:handle_request_defer():184] handle defer: 12
2024-09-09 14:38:26,589 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: defer
2024-09-09 14:38:26,589 INFO    SenderThread:376236 [sender.py:send_request_defer():622] handle sender defer: 12
2024-09-09 14:38:26,589 INFO    SenderThread:376236 [file_stream.py:finish():601] file stream finish called
2024-09-09 14:38:26,830 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-09 14:38:29,436 INFO    SenderThread:376236 [file_stream.py:finish():605] file stream finish is done
2024-09-09 14:38:29,436 INFO    SenderThread:376236 [sender.py:transition_state():626] send defer: 13
2024-09-09 14:38:29,436 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: poll_exit
2024-09-09 14:38:29,436 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: defer
2024-09-09 14:38:29,436 INFO    HandlerThread:376236 [handler.py:handle_request_defer():184] handle defer: 13
2024-09-09 14:38:29,436 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: defer
2024-09-09 14:38:29,436 INFO    SenderThread:376236 [sender.py:send_request_defer():622] handle sender defer: 13
2024-09-09 14:38:29,436 INFO    SenderThread:376236 [sender.py:transition_state():626] send defer: 14
2024-09-09 14:38:29,436 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: defer
2024-09-09 14:38:29,436 INFO    HandlerThread:376236 [handler.py:handle_request_defer():184] handle defer: 14
2024-09-09 14:38:29,437 DEBUG   SenderThread:376236 [sender.py:send():391] send: final
2024-09-09 14:38:29,437 DEBUG   SenderThread:376236 [sender.py:send():391] send: footer
2024-09-09 14:38:29,437 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: defer
2024-09-09 14:38:29,437 INFO    SenderThread:376236 [sender.py:send_request_defer():622] handle sender defer: 14
2024-09-09 14:38:29,437 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-09 14:38:29,437 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: server_info
2024-09-09 14:38:29,437 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: poll_exit
2024-09-09 14:38:29,437 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: get_summary
2024-09-09 14:38:29,437 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: sampled_history
2024-09-09 14:38:29,437 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-09 14:38:29,438 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: poll_exit
2024-09-09 14:38:29,438 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: server_info
2024-09-09 14:38:29,589 DEBUG   SenderThread:376236 [sender.py:send_request():418] send_request: poll_exit
2024-09-09 14:38:29,589 INFO    MainThread:376236 [wandb_run.py:_footer_history_summary_info():4078] rendering history
2024-09-09 14:38:29,589 INFO    MainThread:376236 [wandb_run.py:_footer_history_summary_info():4110] rendering summary
2024-09-09 14:38:29,589 INFO    MainThread:376236 [wandb_run.py:_footer_sync_info():4037] logging synced files
2024-09-09 14:38:29,589 DEBUG   HandlerThread:376236 [handler.py:handle_request():158] handle_request: shutdown
2024-09-09 14:38:29,589 INFO    HandlerThread:376236 [handler.py:finish():884] shutting down handler
2024-09-09 14:38:30,438 INFO    WriterThread:376236 [datastore.py:close():296] close: /home/hepe00001/Desktop/neuro_explicit/generative_diffusion/DeepLayout/layout_transformer/wandb/run-20240909_143818-7jhvbd1o/run-7jhvbd1o.wandb
2024-09-09 14:38:30,589 INFO    SenderThread:376236 [sender.py:finish():1631] shutting down sender
2024-09-09 14:38:30,589 INFO    SenderThread:376236 [file_pusher.py:finish():169] shutting down file pusher
2024-09-09 14:38:30,589 INFO    SenderThread:376236 [file_pusher.py:join():175] waiting for file pusher
